,id,name,producer,nation,local1,varieties1,type,use,abv,degree,sweet,acidity,body,tannin,price,year,ml
3616,143817,Viu Manent Single Vineyard Malbec,Viu Manent,Chile,Rapel Valley,Malbec,Red,Table,13~14,16~18,SWEET1,ACIDITY3,BODY4,TANNIN4,115000,2016,750
3619,143821,Viu Manent Secreto Carmenere,Viu Manent,Chile,Rapel Valley,Carmenere,Red,Table,14~15,16~18,SWEET1,ACIDITY3,BODY3,TANNIN3,58000,2016,750
3622,143824,Viu Manent Viu 1,Viu Manent,Chile,Rapel Valley,Malbec,Red,Table,14~15,16~18,SWEET1,ACIDITY3,BODY4,TANNIN3,0,2012,750
3623,143830,Abadia Real Tempranillo,Bodegas Avelino Vegas,Spain,,Tempranillo,Red,Table,,,SWEET1,ACIDITY3,BODY3,TANNIN3,18000,2006,750
3629,143839,"Beyerskloof, Synergy Cape Blend",Beyerskloof,the Republic of South Africa,Coastal Region,Pinotage,Red,Table,14.5,16~18,SWEET1,ACIDITY4,BODY3,TANNIN4,68000,2006,750
3630,143840,"Beyerskloof, Pinotage",Beyerskloof,the Republic of South Africa,Coastal Region,Pinotage,Red,Table,13.8,16~18,SWEET1,ACIDITY4,BODY3,TANNIN3,38000,2008,750
3636,143849,Vegas 3 Red,Bodegas Avelino Vegas,Spain,,Tempranillo,Red,Table,,,SWEET1,ACIDITY3,BODY4,TANNIN3,0,2015,750
3640,143858,"Cline, Califonia Zinfandel",Cline Cellars,USA,California,Zinfandel,Red,Table,14,16~18,SWEET2,ACIDITY2,BODY4,TANNIN3,40000,2005,750
3645,143863,"Cosentino, Zinfandel",Cosentino,USA,California,Zinfandel,Red,Table,14~15,16~18,SWEET1,ACIDITY3,BODY5,TANNIN3,78000,2006,750
3654,143872,"Truchard, Zinfandel",Truchard Vineyards,USA,California,Zinfandel,Red,Table,14~15,16~18,SWEET1,ACIDITY2,BODY5,TANNIN3,75000,2004,750
3667,143955,"Casas del Bosque, Grand Reserve Carmenere",Casas del Bosque,Chile,Aconcagua,Carmenere,Red,Table,13.5,16~18,SWEET1,ACIDITY3,BODY4,TANNIN3,0,2006,750
3698,144034,Beaujolais Villages Cave Beaujolais De Bully,Chateau de France,France,Bourgogne,Gamay,Red,Table,,,SWEET2,ACIDITY4,BODY2,TANNIN2,23000,2003,750
3702,144047,Cotes du Rhone Rouge De pere Caboche,Chatau La France,France,Rhone,Grenache,Red,Table,,,SWEET1,ACIDITY3,BODY3,TANNIN3,24000,2002,750
3709,144071,"Anselma, Barolo",Anselma,Italy,Piemonte,Nebbiolo,Red,Table,,,SWEET1,ACIDITY4,BODY3,TANNIN4,119000,2001,750
3710,144074,"Anselma, Barolo Adasi",Anselma,Italy,Piemonte,Nebbiolo,Red,Table,,,SWEET1,ACIDITY4,BODY3,TANNIN4,147000,1998,750
3717,144097,Valduero Reserva,Bodegas Valduero,Spain,Ribera del Duero,Tempranillo,Red,Table,,,SWEET1,ACIDITY3,BODY3,TANNIN3,53000,2007,750
3750,144264,"Domaine d'Ardhuy, Cotes du Rhone",Ardhuy Domaine dArdhuy,France,Rhone,Grenache,Red,Table,,,SWEET1,ACIDITY3,BODY3,TANNIN3,26000,2004,750
3907,144682,La Chapelle de La Mission Haut Brion,Chateau La Mission Haut Brion Grand Cru Class de Grave,France,Bordeaux,Cabernet Franc,Red,Table,,,SWEET1,ACIDITY4,BODY4,TANNIN4,190000,2017,750
3908,144687,"Domaine Santa Duc, Heritage",Domaine Santa Duc,France,Rhone,Grenache,Red,Table,,,SWEET1,ACIDITY4,BODY3,TANNIN3,0,0,750
3916,144714,"Domaine Santa Duc, Gigondas",Domaine Santa Duc,France,Rhone,Grenache,Red,Table,,,SWEET1,ACIDITY3,BODY4,TANNIN4,0,2007,750
3917,144717,"E.Guigal, Chateauneuf du Pape",E Guigal,France,Rhone,Grenache,Red,Table,13.5,16~18,SWEET1,ACIDITY4,BODY4,TANNIN4,120000,2011,750
3939,144799,"Sebastiani, Sonoma County Zinfandel",Sebastiani,USA,California,Zinfandel,Red,Table,13.5,16~18,SWEET1,ACIDITY2,BODY4,TANNIN3,0,2015,750
3942,144806,Marquitos,San Marcos,Spain,,Tempranillo,Red,Table,13,15~17,SWEET1,ACIDITY3,BODY3,TANNIN3,17000,2006,750
3944,144808,"Castillo de Sajazarra, Solar de Libano Reserva",Castillo de Sajazarra,Spain,Rioja,Tempranillo,Red,Table,13,15~17,SWEET1,ACIDITY3,BODY4,TANNIN3,74000,2002,750
3945,144809,"Castillo de Sajazarra, Reserva",Castillo de Sajazarra,Spain,Rioja,Tempranillo,Red,Table,13.5,18~19,SWEET1,ACIDITY3,BODY4,TANNIN4,95000,2003,750
3946,144810,"Castillo de Sajazarra, Digma",Castillo de Sajazarra,Spain,Rioja,Tempranillo,Red,Table,,,SWEET1,ACIDITY4,BODY5,TANNIN4,240000,2004,750
3960,144830,"Bodegas Luzon, Luzon Roble",Bodegas Luzon,Spain,Jumilla,Monastrell,Red,Table,14.5,16~18,SWEET1,ACIDITY4,BODY5,TANNIN3,0,2017,750
3961,144831,"Domaine Chapuis, Macon Mancey Rouge",Domaine Chapuis,France,Bourgogne,Gamay,Red,Table,12.5,16~18,SWEET1,ACIDITY5,BODY2,TANNIN2,37000,2005,750
3965,144835,Concordia Tempranillo,Haciendas de Espana,Spain,Rioja,Tempranillo,Red,Table,13.5,16~18,SWEET1,ACIDITY3,BODY3,TANNIN3,25000,2003,750
3966,144836,Concordia Crianza,Haciendas de Espana,Spain,Rioja,Tempranillo,Red,Table,13,16~18,SWEET1,ACIDITY3,BODY3,TANNIN3,32000,2002,750
3967,144837,Concordia Reserva,Haciendas de Espana,Spain,Rioja,Tempranillo,Red,Table,13,16~18,SWEET1,ACIDITY3,BODY4,TANNIN3,52000,2001,750
3969,144839,Grinon Tempranillo,Haciendas de Espana,Spain,Rioja,Tempranillo,Red,Table,13,16~18,SWEET1,ACIDITY3,BODY4,TANNIN3,25000,2003,750
3986,144867,"Tenimenti, Nero d'Avola",Tenimenti,Italy,Sicilia,Nero d'Avola,Red,Table,13~14,15~17,SWEET1,ACIDITY4,BODY4,TANNIN4,42000,2006,750
3989,144871,"Torres, Mas Rabell",Torres Miguel Torres  Spain,Spain,Penedes,Garnacha,Red,Table,,,SWEET1,ACIDITY3,BODY3,TANNIN3,24000,2005,750
3990,144872,"Torres, Mas Rabell Reserva",Torres Miguel Torres  Spain,Spain,Penedes,Garnacha,Red,Table,13.5,16~19,SWEET1,ACIDITY3,BODY3,TANNIN3,35000,2003,750
3998,144880,"Catena Zapata, Alamos Seleccion Malbec",Catena Zapata,Argentina,Mendoza,Malbec,Red,Table,13.5,16~19,SWEET1,ACIDITY3,BODY3,TANNIN3,0,2012,750
4007,144891,"Rosemount, Diamond Cellar Grenache Shiraz",Rosemount,Australia,South Australia,Grenache,Red,Table,,,SWEET1,ACIDITY3,BODY3,TANNIN4,27000,2008,750
4013,144901,"Chateau Rayas, Chateauneuf du Pape Rouge",Chateau Rayas,France,Rhone,Grenache,Red,Table,14~15,16~19,SWEET1,ACIDITY3,BODY5,TANNIN4,0,2010,750
4021,144912,"Santa Helena, Siglo de Oro Carmenere",Santa Helena Vina Santa Helena,Chile,Central Valley,Carmenere,Red,Table,14.5,16~18,SWEET1,ACIDITY3,BODY3,TANNIN3,21000,2012,750
4026,144919,"Santa Helena, Reserva Carmenere",Santa Helena Vina Santa Helena,Chile,Central Valley,Carmenere,Red,Table,14,16~18,SWEET1,ACIDITY3,BODY3,TANNIN2,26000,2013,750
4045,144943,"Yalumba, Hand Picked Tricentenary Grenache",Yalumba,Australia,South Australia,Grenache,Red,Table,,,SWEET1,ACIDITY4,BODY4,TANNIN5,0,2005,750
4061,144963,"Vina Canepa, WMS Carmenere",Vina Canepa,Chile,Rapel Valley,Carmenere,Red,Table,,,SWEET1,ACIDITY3,BODY3,TANNIN3,0,2005,750
4071,144975,"La Spinona, Barolo 'Sori Grepin'",La Spinona,Italy,Piemonte,Nebbiolo,Red,Table,,,SWEET1,ACIDITY4,BODY3,TANNIN5,0,2001,750
4072,144976,"La Spinona, Barbaresco Riserva 'Bricco Faset'",La Spinona,Italy,Piemonte,Nebbiolo,Red,Table,,,SWEET1,ACIDITY4,BODY3,TANNIN4,0,2001,750
4073,144977,"La Spinona, Langhe Nebbiolo",La Spinona,Italy,Piemonte,Nebbiolo,Red,Table,,,SWEET1,ACIDITY4,BODY2,TANNIN4,0,2004,750
4074,144978,"Donnafugata, Mille e una Notte",Donnafugata,Italy,Sicilia,Nero d'Avola,Red,Table,14,16~18,SWEET1,ACIDITY4,BODY5,TANNIN4,0,2017,750
4075,144981,"Donnafugata, Sedara",Donnafugata,Italy,Sicilia,Nero d'Avola,Red,Table,,,SWEET1,ACIDITY3,BODY3,TANNIN3,45000,2019,750
4083,144991,"Rizzi, Barbaresco Fondetta",RizziAZIENDA VITIVINICOLA RIZZI,Italy,Piemonte,Nebbiolo,Red,Table,14.5,16~18,SWEET1,ACIDITY4,BODY3,TANNIN4,0,2001,750
4084,144992,"Bel-Sit, Barbera d'Asti Superiore Sichivej",Bel Sit,Italy,Piemonte,Barbera,Red,Table,13.5,16~18,SWEET1,ACIDITY4,BODY3,TANNIN3,85000,2007,750
4085,144993,"Bel-Sit, Barbera d'Asti La Turna",Bel Sit,Italy,Piemonte,Barbera,Red,Table,,,SWEET1,ACIDITY3,BODY3,TANNIN3,38000,2010,750
4086,144994,"San Savino, Ver Sacrum",San Savino,Italy,Marche,Montepulciano,Red,Table,,,SWEET1,ACIDITY3,BODY4,TANNIN4,0,2005,750
4087,144995,"San Savino, Rosso Piceno Superiore Picus",San Savino,Italy,Marche,Montepulciano,Red,Table,,,SWEET1,ACIDITY3,BODY3,TANNIN3,0,2016,750
4111,145035,Markham Petite Sirah,Markham Vineyard,USA,California,Petite Sirah,Red,Table,,,SWEET1,ACIDITY3,BODY4,TANNIN4,0,2002,750
4125,145053,Brouilly Hospices de Beaujeu,Mommessin,France,Bourgogne,Gamay,Red,Table,,,SWEET1,ACIDITY4,BODY2,TANNIN2,0,2003,750
4126,145054,Cotes du Rhone Villages Terroirs de Galets,Mommessin,France,Rhone,Grenache,Red,Table,,,SWEET1,ACIDITY3,BODY3,TANNIN3,0,2003,750
4130,145058,"Paul Jaboulet Aine, Gigondas Pierre Aiguille",Paul Jaboulet Aine,France,Rhone,Grenache,Red,Table,,,SWEET1,ACIDITY3,BODY4,TANNIN4,0,2018,750
4132,145060,"Chateau La Nerthe, Chateauneuf du Pape Rouge",Chateau La Nerthe,France,Rhone,Grenache,Red,Table,,,SWEET1,ACIDITY3,BODY4,TANNIN4,152000,2016,750
4139,145068,"Marques de Riscal, Baron de Chirel Reserva",Marques de Riscal,Spain,Rioja,Tempranillo,Red,Table,13~14,17~19,SWEET1,ACIDITY4,BODY5,TANNIN5,414000,2014,750
4140,145072,"Azelia, Barolo",Azelia,Italy,Piemonte,Nebbiolo,Red,Table,14,17~19,SWEET1,ACIDITY4,BODY5,TANNIN5,0,2014,750
4141,145073,"Azelia, Barolo Riserva 'Voghera Brea'",Azelia,Italy,Piemonte,Nebbiolo,Red,Table,14,17~19,SWEET1,ACIDITY4,BODY3,TANNIN4,0,2007,750
4142,145074,"Azelia, Barolo 'Margheria'",Azelia,Italy,Piemonte,Nebbiolo,Red,Table,14,17~19,SWEET1,ACIDITY4,BODY5,TANNIN5,0,2014,750
4143,145075,"Azelia, Barolo 'Brico Fiasco'",Azelia,Italy,Piemonte,Nebbiolo,Red,Table,14,17~19,SWEET1,ACIDITY4,BODY5,TANNIN5,0,2014,750
4144,145076,"Azelia, Barolo 'San Rocco'",Azelia,Italy,Piemonte,Nebbiolo,Red,Table,14,17~19,SWEET1,ACIDITY4,BODY5,TANNIN5,0,2014,750
4145,145077,Moccagatta Barbaresco 'Bric Barin',Moccagatta,Italy,Piemonte,Nebbiolo,Red,Table,,,SWEET1,ACIDITY4,BODY3,TANNIN4,0,2004,750
4146,145078,"Moccagatta, Barbaresco 'Basarin'",Moccagatta,Italy,Piemonte,Nebbiolo,Red,Table,14.5,17~19,SWEET1,ACIDITY4,BODY3,TANNIN4,0,2015,750
4147,145079,"Moccagatta, Langhe Nebbiolo",Moccagatta,Italy,Piemonte,Nebbiolo,Red,Table,,,SWEET1,ACIDITY4,BODY2,TANNIN4,0,2017,750
4154,145091,"Georges Duboeuf, Fleurie",Georges Duboeuf,France,Bourgogne,Gamay,Red,Table,12~13,13~15,SWEET1,ACIDITY3,BODY3,TANNIN3,0,2012,750
4177,145137,"Cusumano, Noa",Cusumano,Italy,Sicilia,Nero d'Avola,Red,Table,14,16~18,SWEET1,ACIDITY4,BODY5,TANNIN5,117000,2011,750
4178,145143,"Morgante, Don Antonio",Morgante,Italy,Sicilia,Nero d'Avola,Red,Table,14,16~18,SWEET1,ACIDITY3,BODY5,TANNIN4,125000,2001,750
4179,145144,"Morgante, Nero d'Avola",Morgante,Italy,Sicilia,Nero d'Avola,Red,Table,13.5,15~17,SWEET1,ACIDITY3,BODY4,TANNIN3,62000,2004,750
4187,145152,Altosur Malbec,Finca Sophenia,Argentina,Mendoza,Malbec,Red,Table,14,16~18,SWEET1,ACIDITY3,BODY4,TANNIN4,41000,2007,750
4189,145154,Finca Sophenia Malbec,Finca Sophenia,Argentina,Mendoza,Malbec,Red,Table,14~15,16~18,SWEET1,ACIDITY3,BODY4,TANNIN4,40000,2004,750
4191,145156,Synthesis,Finca Sophenia,Argentina,Mendoza,Malbec,Red,Table,14~15,16~18,SWEET1,ACIDITY3,BODY4,TANNIN4,117000,2004,750
4218,145188,"Cantaluna, Reserva Carmenere",Vina Cantaluna,Chile,Rapel Valley,Carmenere,Red,Table,13.5,16~18,SWEET1,ACIDITY3,BODY4,TANNIN3,0,2006,750
4220,145190,"Cantaluna, Carmenere",Vina Cantaluna,Chile,Rapel Valley,Carmenere,Red,Table,13.5,16~18,SWEET1,ACIDITY3,BODY3,TANNIN3,0,2006,750
4223,145193,"Cantaluna, Mascara Carmenere",Vina Cantaluna,Chile,Rapel Valley,Carmenere,Red,Table,13.5,16~18,SWEET1,ACIDITY3,BODY3,TANNIN3,0,2006,750
4230,145203,"Domaine de la Janasse, Cotes du Rhone",Domaine de la Janasse,France,Rhone,Grenache,Red,Table,13.5,16~18,SWEET1,ACIDITY3,BODY3,TANNIN3,48000,2017,750
4231,145204,"Vietti, Barolo Riserva Villero",Vietti,Italy,Piemonte,Nebbiolo,Red,Table,14,16~18,SWEET1,ACIDITY4,BODY4,TANNIN4,980000,2013,750
4232,145205,"Vietti, Barolo 'Rocche'",Vietti,Italy,Piemonte,Nebbiolo,Red,Table,14.5,16~18,SWEET1,ACIDITY4,BODY4,TANNIN4,361000,1999,750
4233,145207,"Domaine de la Janasse, Cotes du Rhone Villages Terre d'Argile",Domaine de la Janasse,France,Rhone,Grenache,Red,Table,14.5,16~18,SWEET1,ACIDITY3,BODY3,TANNIN3,99000,2006,750
4234,145208,"Domaine de la Janasse, Chateauneuf du Pape Chaupin",Domaine de la Janasse,France,Rhone,Grenache,Red,Table,15.5,16~18,SWEET1,ACIDITY4,BODY4,TANNIN4,290000,2006,750
4235,145209,"Elio Altare, Langhe Arborina",Elio Altare,Italy,Piemonte,Nebbiolo,Red,Table,14.5,16~18,SWEET1,ACIDITY4,BODY3,TANNIN4,374000,2008,750
4236,145210,"Domaine de la Janasse, Chateauneuf du Pape Vieilles Vignes",Domaine de la Janasse,France,Rhone,Grenache,Red,Table,15.5,16~18,SWEET1,ACIDITY3,BODY5,TANNIN4,572000,2011,750
4237,145212,"F.LLI. Bera, Langhe Sassito",FLLI Bera,Italy,Piemonte,Barbera,Red,Table,14,15~17,SWEET1,ACIDITY4,BODY3,TANNIN4,96800,2003,750
4238,145213,"Velenosi, IL Brecciarolo Rosso Piceno Superiore",Velenosi,Italy,Marche,Montepulciano,Red,Table,13.5,18~20,SWEET1,ACIDITY5,BODY4,TANNIN3,44000,2006,750
4245,145222,"Di Majo Norante, Ramitello Biferno Rosso",Di Majo Norante,Italy,Molise,Montepulciano,Red,Table,13~14,17~19,SWEET1,ACIDITY3,BODY5,TANNIN4,75000,2006,750
4267,145245,"Gianni Masciarelli, Marina Cvetic Montepulciano d'Abruzzo",Giani Masciarelli,Italy,Abruzzo,Montepulciano,Red,Table,13,16~18,SWEET1,ACIDITY4,BODY4,TANNIN4,112000,2008,750
4271,145250,"Matteo Correggia, Roero Rocche d'Ampsej",Matteo Correggia,Italy,Piemonte,Nebbiolo,Red,Table,14.5,16~18,SWEET1,ACIDITY3,BODY2,TANNIN4,0,2013,750
4272,145251,"Matteo Correggia, Barbera d'Alba",Matteo Correggia,Italy,Piemonte,Barbera,Red,Table,13.5,15~17,SWEET1,ACIDITY4,BODY3,TANNIN2,90000,2008,750
4273,145252,"Matteo Correggia, Barbera d'Alba Superiore 'Marun'",Matteo Correggia,Italy,Piemonte,Barbera,Red,Table,14.5,16~18,SWEET1,ACIDITY3,BODY4,TANNIN3,0,2014,750
4274,145253,"Matteo Correggia, Nebbiolo d'Alba 'Val dei Preti'",Matteo Correggia,Italy,Piemonte,Nebbiolo,Red,Table,14,16~18,SWEET1,ACIDITY4,BODY3,TANNIN3,162000,2011,750
4311,145304,"Domaine Santa Duc, Cote du Rhone Les Vieilles Vignes",Domaine Santa Duc,France,Rhone,Grenache,Red,Table,14,16~18,SWEET1,ACIDITY3,BODY3,TANNIN3,60000,2016,750
4312,145305,"Domaine du Marcoux, Cote du Rhone",Domaine du Marcoux,France,Rhone,Grenache,Red,Table,15,16~18,SWEET1,ACIDITY3,BODY3,TANNIN3,80000,2011,750
4313,145307,"Henri Borneau, Chateauneuf du Pape",Domaine Henri Borneau,France,Rhone,Grenache,Red,Table,13.5,16~18,SWEET1,ACIDITY4,BODY5,TANNIN5,450000,2014,750
4314,145308,"Domaine Henri Borneau, Chateauneuf du Pape Celestns",Domaine Henri Borneau,France,Rhone,Grenache,Red,Table,13.5,16~18,SWEET1,ACIDITY3,BODY5,TANNIN4,1000000,1999,750
4315,145309,"Domaine Santa Duc, Les Plans Vaucluse",Domaine Santa Duc,France,Rhone,Grenache,Red,Table,13.5,16~18,SWEET1,ACIDITY3,BODY4,TANNIN3,50000,2016,750
4316,145310,"Domaine Santa Duc, Gigondas Aux Lieux-Dits",Domaine Santa Duc,France,Rhone,Grenache,Red,Table,14,16~18,SWEET1,ACIDITY4,BODY4,TANNIN4,140000,2016,750
4317,145311,"Domaine Santa Duc, Gigondas Prestige des Ahautes Garrigues",Domaine Santa Duc,France,Rhone,Grenache,Red,Table,14,16~18,SWEET1,ACIDITY4,BODY5,TANNIN5,180000,2016,750
4321,145317,"Santa Helena, Notas De Guarda Carmenere",Santa Helena Vina Santa Helena,Chile,Rapel Valley,Carmenere,Red,Table,14.5,16~18,SWEET1,ACIDITY3,BODY4,TANNIN3,100000,2012,750
4343,145347,Chateau Le Gay,Chateau Le Gay,France,Bordeaux,Cabernet Franc,Red,Table,13,16~18,SWEET1,ACIDITY3,BODY4,TANNIN4,0,2015,750
4389,145445,"Bodegas Arzuaga Navarro, Lerma",Bodegas Arzuaga Navarro,Spain,,Tempranillo,Red,Table,13.5,16~18,SWEET1,ACIDITY3,BODY4,TANNIN3,59000,2005,750
4420,145489,Beviam Malbec,23 Cavas Del 23,Argentina,Mendoza,Malbec,Red,Table,13.5,16~18,SWEET1,ACIDITY3,BODY4,TANNIN4,0,2012,750
4421,145490,Vika Oak Malbec,SRL Cerro Correa SRL,Argentina,San Juan,Malbec,Red,Table,13.7,16~18,SWEET1,ACIDITY3,BODY5,TANNIN4,45000,2006,750
4422,145491,El Guardado Malbec,SRL Cerro Correa SRL,Argentina,San Juan,Malbec,Red,Table,13.4,16~18,SWEET1,ACIDITY3,BODY5,TANNIN5,70000,2007,750
4431,145500,Real Bodega Reserva,Vinos  Bodegas,Spain,,Tempranillo,Red,Table,12.5,16~18,SWEET1,ACIDITY3,BODY3,TANNIN3,0,2013,750
4432,145501,Real Bodega Crianza,Vinos  Bodegas,Spain,,Tempranillo,Red,Table,12.5,16~18,SWEET1,ACIDITY3,BODY2,TANNIN2,0,2016,750
4433,145502,Adoro Semi Sweet Wine,SA Capel Vinos SA,Spain,,Monastrell,Red,Dessert,11.5,12~14,SWEET3,ACIDITY1,BODY3,TANNIN2,20000,0,750
4434,145503,Palacio De Arrieta Tinto Semi Dulce,SA Capel Vinos SA,Spain,,Monastrell,Red,"Table, Dessert",12,16~18,SWEET3,ACIDITY3,BODY3,TANNIN2,20000,0,750
4435,145504,Las Cuatro Estacioners Sweet,Vinos  Bodegas,Spain,,Monastrell,Red,Table,11,15~17,SWEET4,ACIDITY1,BODY2,TANNIN2,0,0,750
4443,145514,Chateau Hauterive le Haut Corbieres,Chateau Hauterive le Haut,France,Southern France,Carignan,Red,Table,13,16~18,SWEET1,ACIDITY3,BODY4,TANNIN3,30000,2005,750
4446,145517,"Pierre Gruber, Bourgogne Rouge",Pierre Gruber,France,Bourgogne,Gamay,Red,Table,12.5,16~18,SWEET1,ACIDITY5,BODY2,TANNIN2,45000,2006,750
4450,145522,"Clefs des Legats, Cotes Du Rhone",Union des Vignerons des Cotes du Rhone,France,Rhone,Grenache,Red,Table,12.5,16~18,SWEET1,ACIDITY3,BODY3,TANNIN3,45000,2013,750
4462,145540,Jardins des Anges Touraine Rouge,Vignerons de Oisly  Thesee,France,Loire,Cabernet Franc,Red,Table,12,16~18,SWEET1,ACIDITY3,BODY4,TANNIN3,0,2016,750
4463,145541,Inurrieta Sur,Inurrieta,Spain,Navarra,Garnacha,Red,Table,14.5,16~18,SWEET1,ACIDITY3,BODY3,TANNIN3,0,2005,750
4481,145564,Famille Skalli Rouge Corbiere,Les Vins Skalli,France,Southern France,Carignan,Red,Table,,,SWEET1,ACIDITY3,BODY3,TANNIN3,36000,2005,750
4498,145596,"B3, GSM",Basedow,Australia,South Australia,Grenache,Red,Table,14.5,16~18,SWEET1,ACIDITY3,BODY4,TANNIN4,63000,2005,750
4500,145598,"Charles Melton, Nine Popes",Charles Melton,Australia,South Australia,Grenache,Red,Table,14.5,16~18,SWEET1,ACIDITY3,BODY4,TANNIN4,128000,2006,750
4506,145606,"Cellier val de Durance, Manon Red",Cellier val de Durance,France,Southern France,Grenache,Red,Table,,,SWEET1,ACIDITY2,BODY3,TANNIN3,0,0,750
4507,145607,"Cantine Due Palme, Canonico",Cantine Due Palme,Italy,Puglia,Negroamaro,Red,Table,12.5,16~18,SWEET1,ACIDITY3,BODY4,TANNIN3,0,2008,750
4511,145611,"Cantine Due Palme, Brindisi Rosso",Cantine Due Palme,Italy,Puglia,Negroamaro,Red,Table,14,16~18,SWEET1,ACIDITY3,BODY4,TANNIN4,65000,2001,750
4522,145625,"Apaltagua, Gran Verano Carmenere",Vina Apaltagua,Chile,Central Valley,Carmenere,Red,Table,13.5,16~18,SWEET1,ACIDITY3,BODY3,TANNIN3,0,2005,750
4526,145630,"Apaltagua, Envero Gran Reserva",Vina Apaltagua,Chile,Rapel Valley,Carmenere,Red,Table,14,16~18,SWEET1,ACIDITY2,BODY4,TANNIN4,48000,2017,750
4533,145638,"Distell, Obikwa Cabernet Sauvignon",Distell,the Republic of South Africa,Cabernet Sauvignon,Primitivo,Red,Table,12.5,16~18,SWEET1,ACIDITY4,BODY3,TANNIN4,13000,2009,750
4536,145641,"Distell, Obikwa Pinotage",Distell,the Republic of South Africa,Coastal Region,Pinotage,Red,Table,,,SWEET1,ACIDITY4,BODY2,TANNIN3,0,2017,750
4542,145647,"Michel Torino, Altimus",Michel Torino,Argentina,Salta,Malbec,Red,Table,,,SWEET1,ACIDITY3,BODY5,TANNIN4,120000,2005,750
4543,145648,"Michel Torino, Ciclos Malbec Merlot",Michel Torino,Argentina,Salta,Malbec,Red,Table,14,16~18,SWEET1,ACIDITY3,BODY3,TANNIN3,70000,2009,750
4546,145651,"Michel Torino, Don David Reserve Malbec",Michel Torino,Argentina,Salta,Malbec,Red,Table,14,16~18,SWEET1,ACIDITY3,BODY4,TANNIN4,36000,2010,750
4549,145654,"Michel Torino, Cuma Malbec",Michel Torino,Argentina,Salta,Malbec,Red,Table,13.5,16~18,SWEET1,ACIDITY3,BODY4,TANNIN4,0,2018,750
4553,145658,"Marques de Grinon, Pertit Verdot",Marques de Grinon,Spain,Dominio de Valdepusa,Petit Verdot,Red,Table,15,16~18,SWEET1,ACIDITY2,BODY5,TANNIN4,120000,2006,750
4556,145661,"Marques de la Concordia, Crianza",Marques de la Concordia,Spain,Rioja,Tempranillo,Red,Table,13.5,16~18,SWEET1,ACIDITY3,BODY3,TANNIN3,40000,2007,750
4558,145663,"Marques de la Concordia, Hacienda de Susar",Marques de la Concordia,Spain,Rioja,Tempranillo,Red,Table,14.5,16~18,SWEET1,ACIDITY3,BODY4,TANNIN3,155000,2004,750
4559,145664,"Marques de la Concordia, Reserva",Marques de la Concordia,Spain,Rioja,Tempranillo,Red,Table,13.5,16~18,SWEET1,ACIDITY3,BODY4,TANNIN3,60000,2005,750
4560,145665,"Marques de la Concordia, Tempranillo",Marques de la Concordia,Spain,Rioja,Tempranillo,Red,Table,13.5,16~18,SWEET1,ACIDITY3,BODY4,TANNIN3,30000,2008,750
4569,145677,"Bodega Penafiel, Miros de Ribera Reserva Coleccion Privada",Bodegas Penafiel,Spain,Ribera del Duero,Tempranillo,Red,Table,13,16~18,SWEET1,ACIDITY3,BODY5,TANNIN4,170000,2001,750
4570,145678,"Bodega Penafiel, Miros de Ribera Crianza",Bodegas Penafiel,Spain,Ribera del Duero,Tempranillo,Red,Table,14~15,16~18,SWEET1,ACIDITY3,BODY4,TANNIN3,80000,2013,750
4571,145680,"Bodega Penafiel, Miros de Ribera Reserva",Bodegas Penafiel,Spain,Ribera del Duero,Tempranillo,Red,Table,,,SWEET1,ACIDITY3,BODY4,TANNIN3,120000,2002,750
4572,145681,"Bodega Penafiel, Miros M",Bodegas Penafiel,Spain,Ribera del Duero,Tempranillo,Red,Table,14,16~18,SWEET1,ACIDITY3,BODY4,TANNIN3,60000,2006,750
4584,145698,"Cline, Red Truck Petite Sirah",Cline Cellars,USA,California,Petite Sirah,Red,Table,13.3,16~18,SWEET2,ACIDITY4,BODY4,TANNIN3,40000,2006,750
4587,145701,"Sensi, Primitivo",Sensi Sensi vini,Italy,Puglia,Primitivo,Red,Table,12~13,16~18,SWEET1,ACIDITY2,BODY5,TANNIN3,0,2014,750
4617,145736,Michele Chiarlo Barolo 'Tortoniano',Michele Chiarlo,Italy,Piemonte,Nebbiolo,Red,Table,13.5,16~18,SWEET1,ACIDITY4,BODY3,TANNIN4,135000,2006,750
4618,145737,"Michele Chiarlo, Barbaresco Reyna",Michele Chiarlo,Italy,Piemonte,Nebbiolo,Red,Table,13.5,16~18,SWEET1,ACIDITY4,BODY3,TANNIN4,110000,2007,750
4619,145738,"Michele Chiarlo, Barbera d'Asti Le Orme",Michele Chiarlo,Italy,Piemonte,Barbera,Red,Table,13~14,16~18,SWEET1,ACIDITY4,BODY3,TANNIN3,40000,2016,750
4630,145752,"d'Arenberg, D'Arrys Original Shiraz Grenache",dArenberg,Australia,South Australia,Grenache,Red,Table,14~15,16~18,SWEET1,ACIDITY3,BODY4,TANNIN4,0,2015,750
4636,145759,"Francisco de Aguirre, Dona Josefina Reserve Carmenere",Vina Francisco de Aguirre,Chile,Coquimbo,Carmenere,Red,Table,13.5,16~18,SWEET1,ACIDITY3,BODY3,TANNIN3,25000,2006,750
4640,145764,"Francisco de Aguirre, Dona Josefina Carmenere",Vina Francisco de Aguirre,Chile,Coquimbo,Carmenere,Red,Table,11,16~18,SWEET1,ACIDITY3,BODY2,TANNIN2,12000,2007,750
